activity_id,opp_id,type,rep_id,timestamp,duration_min
ACT06340,O00306,Call,R019,2024-09-19,15
ACT06341,O00411,Call,R011,2024-12-02,30
ACT06342,O00624,Call,R013,2023-09-14,15
ACT06343,O00579,Meeting,R021,2023-01-16,30
ACT06344,O00306,Email,R011,2024-11-08,15
ACT06345,O00723,Meeting,R022,2023-02-24,15
ACT06346,O00566,Call,R024,2024-01-18,15
ACT06347,O00193,Meeting,R018,2023-05-26,60
ACT06348,O00476,Call,R015,2023-10-11,30
ACT06349,O00121,Demo,R008,2023-03-10,30
ACT06350,O00653,Meeting,R024,2023-05-22,45
ACT06351,O00176,Meeting,R001,2023-05-24,30
ACT06352,O00116,Meeting,R019,2023-01-26,60
ACT06353,O00376,Demo,R017,2023-01-11,30
ACT06354,O00618,Email,R007,2024-01-12,30
ACT06355,O00775,Demo,R007,2024-11-29,15
ACT06356,O00005,Meeting,R012,2024-04-04,30
ACT06357,O00335,Call,R016,2023-11-15,45
ACT06358,O00260,Meeting,R019,2023-08-11,45
ACT06359,O00126,Call,R006,2023-03-25,45
ACT06360,O00049,Call,R005,2024-07-10,30
ACT06361,O00194,Call,R019,2023-12-05,45
ACT06362,O00526,Meeting,R019,2024-08-15,15
ACT06363,O00226,Demo,R025,2024-09-09,60
ACT06364,O00103,Meeting,R016,2023-03-25,60
ACT06365,O00717,Call,R007,2023-02-03,45
ACT06366,O00421,Meeting,R002,2024-08-09,45
ACT06367,O00076,Email,R009,2024-12-16,60
ACT06368,O00005,Demo,R003,2024-02-06,45
ACT06369,O00554,Email,R025,2024-10-11,45
ACT06370,O00214,Email,R015,2024-01-30,45
ACT06371,O00119,Meeting,R025,2024-02-18,60
ACT06372,O00476,Meeting,R002,2023-01-10,60
ACT06373,O00287,Email,R010,2023-11-29,60
ACT06374,O00693,Email,R003,2024-10-16,60
ACT06375,O00779,Email,R002,2023-08-22,30
ACT06376,O00182,Demo,R019,2024-03-06,60
ACT06377,O00342,Meeting,R009,2023-12-15,15
ACT06378,O00799,Call,R010,2024-07-09,45
ACT06379,O00547,Call,R019,2023-11-07,60
ACT06380,O00743,Email,R004,2024-07-08,15
ACT06381,O00353,Meeting,R001,2023-12-16,45
ACT06382,O00167,Meeting,R002,2024-04-10,45
ACT06383,O00594,Demo,R016,2024-02-28,15
ACT06384,O00108,Call,R002,2024-05-10,60
ACT06385,O00402,Demo,R015,2024-01-06,45
ACT06386,O00690,Demo,R014,2023-12-16,60
ACT06387,O00154,Meeting,R005,2023-06-20,60
ACT06388,O00700,Email,R010,2024-06-03,45
ACT06389,O00275,Call,R025,2023-07-28,15
ACT06390,O00624,Demo,R022,2024-01-25,45
ACT06391,O00760,Meeting,R001,2024-03-20,60
ACT06392,O00741,Email,R021,2024-02-22,15
ACT06393,O00224,Email,R014,2024-07-15,60
ACT06394,O00035,Meeting,R015,2024-04-12,60
ACT06395,O00611,Demo,R015,2023-02-11,30
ACT06396,O00584,Meeting,R005,2024-01-21,30
ACT06397,O00509,Meeting,R019,2023-07-08,60
ACT06398,O00072,Call,R002,2024-03-24,30
ACT06399,O00367,Call,R005,2024-07-21,60
ACT06400,O00177,Email,R022,2023-02-03,60
ACT06401,O00553,Email,R010,2023-07-26,30
ACT06402,O00238,Email,R022,2023-09-05,15
ACT06403,O00147,Email,R020,2024-08-26,30
ACT06404,O00259,Demo,R013,2023-01-24,60
ACT06405,O00726,Call,R013,2024-08-02,45
ACT06406,O00725,Email,R022,2023-01-03,60
ACT06407,O00627,Demo,R021,2023-05-14,30
ACT06408,O00350,Meeting,R018,2024-02-06,45
ACT06409,O00798,Email,R020,2023-11-09,15
ACT06410,O00140,Demo,R008,2024-05-08,15
ACT06411,O00034,Meeting,R009,2023-09-17,45
ACT06412,O00295,Meeting,R025,2023-12-15,30
ACT06413,O00110,Call,R019,2024-10-08,15
ACT06414,O00263,Email,R012,2023-12-25,45
ACT06415,O00147,Call,R011,2023-09-11,60
ACT06416,O00421,Demo,R005,2024-01-09,45
ACT06417,O00031,Meeting,R018,2024-03-10,60
ACT06418,O00558,Meeting,R001,2024-11-26,30
ACT06419,O00044,Email,R024,2024-08-27,30
ACT06420,O00173,Call,R008,2023-03-18,60
ACT06421,O00036,Call,R020,2023-11-30,60
ACT06422,O00425,Email,R019,2024-08-13,30
ACT06423,O00553,Meeting,R019,2024-06-21,60
ACT06424,O00164,Meeting,R007,2024-12-17,15
ACT06425,O00258,Email,R010,2024-08-04,45
ACT06426,O00419,Email,R019,2023-04-26,60
ACT06427,O00683,Meeting,R010,2023-11-04,15
ACT06428,O00438,Call,R008,2023-07-19,30
ACT06429,O00555,Call,R016,2023-01-05,15
ACT06430,O00332,Call,R023,2023-02-12,30
ACT06431,O00540,Meeting,R010,2023-12-13,15
ACT06432,O00154,Call,R005,2024-11-28,30
ACT06433,O00749,Call,R003,2024-05-15,45
ACT06434,O00305,Demo,R009,2023-03-10,60
ACT06435,O00283,Meeting,R020,2023-05-21,15
ACT06436,O00057,Demo,R013,2024-03-01,30
ACT06437,O00478,Demo,R021,2023-01-19,15
ACT06438,O00365,Email,R013,2024-11-28,60
ACT06439,O00259,Demo,R006,2023-02-22,30
ACT06440,O00739,Meeting,R002,2024-05-07,45
ACT06441,O00300,Email,R007,2023-01-14,45
ACT06442,O00520,Meeting,R005,2023-09-01,30
ACT06443,O00408,Call,R014,2023-02-20,15
ACT06444,O00266,Demo,R015,2024-08-31,30
ACT06445,O00235,Email,R013,2024-05-12,15
ACT06446,O00275,Demo,R017,2024-12-21,15
ACT06447,O00636,Meeting,R001,2023-04-08,45
ACT06448,O00046,Call,R019,2024-03-18,60
ACT06449,O00624,Meeting,R022,2023-05-16,15
ACT06450,O00633,Email,R012,2023-03-17,30
ACT06451,O00048,Call,R018,2023-06-08,45
ACT06452,O00130,Email,R008,2024-12-22,30
ACT06453,O00579,Meeting,R001,2023-10-03,30
ACT06454,O00773,Meeting,R019,2023-12-15,30
ACT06455,O00608,Call,R011,2024-07-02,45
ACT06456,O00331,Call,R003,2024-03-15,30
ACT06457,O00619,Meeting,R003,2023-10-17,30
ACT06458,O00020,Meeting,R011,2024-04-15,45
ACT06459,O00713,Call,R010,2023-07-07,45
ACT06460,O00575,Meeting,R008,2024-08-19,60
ACT06461,O00163,Meeting,R005,2023-12-21,15
ACT06462,O00530,Email,R023,2023-03-13,30
ACT06463,O00308,Meeting,R024,2024-04-05,30
ACT06464,O00778,Meeting,R023,2024-04-17,60
ACT06465,O00176,Demo,R010,2023-07-15,45
ACT06466,O00203,Demo,R010,2024-09-29,60
ACT06467,O00532,Meeting,R006,2024-09-10,60
ACT06468,O00371,Meeting,R004,2023-12-12,60
ACT06469,O00771,Demo,R008,2024-06-14,15
ACT06470,O00161,Call,R025,2023-08-20,45
ACT06471,O00547,Call,R021,2023-10-31,30
ACT06472,O00301,Meeting,R019,2024-03-04,15
ACT06473,O00642,Call,R024,2023-02-21,45
ACT06474,O00010,Call,R014,2024-12-16,45
ACT06475,O00495,Email,R016,2024-03-01,30
ACT06476,O00295,Email,R013,2024-01-27,30
ACT06477,O00129,Demo,R009,2024-08-31,30
ACT06478,O00034,Email,R014,2024-09-05,30
ACT06479,O00055,Call,R023,2023-10-02,15
ACT06480,O00103,Demo,R005,2024-04-22,30
ACT06481,O00112,Call,R025,2024-04-16,30
ACT06482,O00187,Meeting,R010,2023-03-09,45
ACT06483,O00504,Demo,R014,2024-08-08,15
ACT06484,O00012,Call,R017,2023-09-30,30
ACT06485,O00626,E-Mail,R007,2023-12-04,45
ACT06486,O00460,Demo,R006,2023-06-11,30
ACT06487,O00780,Demo,R020,2024-03-03,60
ACT06488,O00711,Meeting,R016,2023-03-26,45
ACT06489,O00256,Call,R006,2023-06-20,60
ACT06490,O00788,Email,R024,2023-11-05,60
ACT06491,O00747,Email,R013,2023-11-29,15
ACT06492,O00044,Email,R005,2024-09-11,15
ACT06493,O00589,Call,R023,2024-10-13,15
ACT06494,O00443,Demo,R015,2024-02-21,15
ACT06495,O00661,Demo,R010,2023-05-30,60
ACT06496,O00516,Meeting,R008,2024-12-23,45
ACT06497,O00326,Demo,R022,2023-02-23,45
ACT06498,O00181,Email,R004,2024-02-15,60
ACT06499,O00614,Email,R024,2024-12-23,15
ACT06500,O00753,Meeting,R015,2024-01-08,45
ACT06501,O00585,Email,R020,2023-07-21,45
ACT06502,O00237,Meeting,R019,2023-01-20,45
ACT06503,O00328,Email,R024,2024-11-18,30
ACT06504,O00706,Demo,R006,2026-02-02,60
ACT06505,O00572,Email,R011,2024-04-12,30
ACT06506,O00255,Call,R008,2023-09-10,15
ACT06507,O00493,Email,R009,2023-12-15,30
ACT06508,O00645,Email,R002,2023-07-05,30
ACT06509,O00434,Demo,R004,2023-07-03,30
ACT06510,O00301,Meeting,R009,2023-01-23,45
ACT06511,O00196,Meeting,R006,2023-02-26,30
ACT06512,O00236,Demo,R002,2023-11-28,15
ACT06513,O00410,Call,R005,2023-09-12,30
ACT06514,O00335,Call,R001,2024-05-14,15
ACT06515,O00375,Demo,R011,2024-07-01,60
ACT06516,O00056,Demo,R021,2024-12-16,15
ACT06517,O00280,Email,R005,2024-10-25,45
ACT06518,O00350,Meeting,R010,2023-03-14,15
ACT06519,O00608,Email,R012,2024-01-17,15
ACT06520,O00135,Demo,R008,2024-06-06,15
ACT06521,O00498,Call,R019,2023-04-04,30
ACT06522,O00751,Demo,R001,2023-12-24,30
ACT06523,O00747,Demo,R020,2023-09-18,15
ACT06524,O00632,Meeting,R004,2023-12-08,60
ACT06525,O00775,Demo,R012,2024-05-23,15
ACT06526,O00402,Meeting,R008,2023-06-27,30
ACT06527,O00285,Meeting,R008,2023-01-18,60
ACT06528,O00124,Meeting,R005,2023-03-18,45
ACT06529,O00734,Meeting,R008,2023-11-20,30
ACT06530,O00010,Call,R015,2024-03-22,15
ACT06531,O00321,Call,R010,2023-06-07,15
ACT06532,O00322,Meeting,R017,2024-01-03,60
ACT06533,O00610,Meeting,R015,2023-03-21,45
ACT06534,O00195,Email,R023,2024-03-08,15
ACT06535,O00518,Call,R024,2024-08-30,15
ACT06536,O00112,Call,R003,2023-10-19,60
ACT06537,O00751,Call,R002,2023-08-10,30
ACT06538,O00498,Call,R018,2024-08-31,30
ACT06539,O00040,Demo,R013,2024-11-03,15
ACT06540,O00396,Email,R018,2024-06-19,15
ACT06541,O00418,Meeting,R023,2024-07-02,45
ACT06542,O00091,Demo,R014,2024-09-02,15
ACT06543,O00359,Call,R022,2024-08-28,60
ACT06544,O00343,Meeting,R025,2024-07-24,30
ACT06545,O00390,Meeting,R006,2024-06-20,15
ACT06546,O00013,Meeting,R005,2024-05-14,30
ACT06547,O00002,Call,R022,2024-11-15,45
ACT06548,O00459,Email,R021,2023-07-17,60
ACT06549,O00216,Demo,R014,2023-10-17,15
ACT06550,O00478,Email,R024,2024-12-30,15
ACT06551,O00547,Email,R002,2024-02-14,60
ACT06552,O00533,Demo,R004,2024-10-18,45
ACT06553,O00355,Demo,R020,2024-07-15,30
ACT06554,O00422,Meeting,R003,2023-09-24,60
ACT06555,O00493,Demo,R019,2023-02-06,60
ACT06556,O00389,Meeting,R015,2024-01-17,15
ACT06557,O00575,Demo,R025,2024-05-18,15
ACT06558,O00087,Meeting,R010,2023-12-29,60
ACT06559,O00047,Demo,R022,2024-09-14,45
ACT06560,O00412,Email,R010,2023-09-12,15
ACT06561,O00516,Call,R021,2024-11-02,60
ACT06562,O00215,Email,R001,2023-02-03,30
ACT06563,O00358,Demo,R014,2023-12-06,30
ACT06564,O00246,Meeting,R023,2024-05-03,60
ACT06565,O00248,Call,R022,2023-07-24,15
ACT06566,O00388,Meeting,R023,2024-07-24,60
ACT06567,O00111,Email,R014,2023-04-21,45
ACT06568,O00290,Meeting,R022,2023-06-07,15
ACT06569,O00106,Email,R009,2024-11-11,15
ACT06570,O00142,Demo,R010,2023-12-12,45
ACT06571,O00025,Call,R011,2023-10-30,15
ACT06572,O00520,Call,R022,2024-07-31,30
ACT06573,O00582,Meeting,R013,2024-10-08,60
ACT06574,O00243,Meeting,R005,2023-11-14,60
ACT06575,O00100,Meeting,R007,2023-01-14,30
ACT06576,O00791,Demo,R008,2024-06-22,30
ACT06577,O00791,Call,R001,2023-01-31,15
ACT06578,O00299,Email,R011,2023-06-11,45
ACT06579,O00634,Email,R001,2024-05-18,45
ACT06580,O00109,Meeting,R019,2024-08-02,60
ACT06581,O00322,Demo,R014,2024-02-01,30
ACT06582,O00525,Meeting,R023,2023-07-19,45
ACT06583,O00103,Meeting,R006,2023-05-29,45
ACT06584,O00159,Meeting,R025,2023-12-02,60
ACT06585,O00058,Call,R006,2023-05-11,30
ACT06586,O00039,Email,R008,2023-10-21,15
ACT06587,O00382,Meeting,R024,2024-04-24,60
ACT06588,O00105,Email,R012,2023-03-22,45
ACT06589,O00532,Call,R009,2023-04-15,30
ACT06590,O00791,Call,R011,2023-03-13,60
ACT06591,O00413,Meeting,,2024-12-27,15
ACT06592,O00185,Email,R019,2023-05-11,60
ACT06593,O00540,Demo,R025,2023-10-10,60
ACT06594,O00651,Call,R019,2024-07-24,60
ACT06595,O00199,Meeting,R003,2023-12-01,30
ACT06596,O00486,Meeting,R020,2023-11-27,45
ACT06597,O00311,Demo,R005,2023-01-16,30
ACT06598,O00164,Demo,R023,2024-07-22,30
ACT06599,O00258,Meeting,R007,2023-03-14,30
ACT06600,O00473,Email,R015,2023-03-20,45
ACT06601,O00376,Call,R008,2023-03-17,15
ACT06602,O00546,Call,R023,2023-06-06,60
ACT06603,O00696,Meeting,R021,2024-08-24,15
ACT06604,O00270,Call,R020,2023-09-12,60
ACT06605,O00007,Meeting,R003,2023-01-26,45
ACT06606,O00466,Call,R017,2024-08-04,15
ACT06607,O00105,Email,R024,2023-11-19,60
ACT06608,O00674,Email,R010,2024-05-12,60
ACT06609,O00574,Email,R010,2023-03-06,15
ACT06610,O00226,Demo,R003,2023-10-15,15
ACT06611,O00203,Call,R017,2023-04-17,15
ACT06612,O00576,Call,R010,2023-01-10,45
ACT06613,O00088,Email,R006,2023-11-19,15
ACT06614,O00456,Call,R010,2023-11-16,60
ACT06615,O00040,Demo,R014,2023-01-02,45
ACT06616,O00049,Meeting,R015,2023-04-13,45
ACT06617,O00677,Meeting,R017,2023-08-06,15
ACT06618,O00023,Email,R004,2023-09-26,45
ACT06619,O00782,Meeting,R009,2023-11-19,60
ACT06620,O00129,Email,R015,2023-12-02,60
ACT06621,O00615,Demo,R002,2024-04-10,45
ACT06622,O00028,Email,R007,2024-04-05,45
ACT06623,O00265,Meeting,R001,2024-09-10,30
ACT06624,O00253,Call,R023,2023-08-23,60
ACT06625,O00766,Demo,R003,2023-07-10,60
ACT06626,O00308,Call,R001,2024-01-30,15
ACT06627,O00230,Email,R014,2024-04-06,45
ACT06628,O00240,Call,R023,2024-10-23,15
ACT06629,O00357,Meeting,R013,2023-09-05,15
ACT06630,O00702,Call,R003,2023-01-28,60
ACT06631,O00660,Demo,R010,2024-02-21,15
ACT06632,O00170,Demo,R008,2024-02-10,15
ACT06633,O00398,Demo,R001,2023-03-04,45
ACT06634,O00452,Demo,R017,2024-02-14,60
ACT06635,O00614,Demo,R018,2024-01-23,45
ACT06636,O00521,Demo,R017,2023-03-13,60
ACT06637,O00013,Email,R013,2023-04-20,15
ACT06638,O00055,Meeting,R015,2023-01-05,15
ACT06639,O00456,Meeting,R025,2023-08-16,60
ACT06640,O00321,Demo,R020,2023-07-22,30
ACT06641,O00038,Meeting,R017,2023-04-16,15
ACT06642,O00076,Meeting,R004,2024-08-10,60
ACT06643,O00054,Call,R009,2024-09-22,15
ACT06644,O00175,Call,R009,2023-10-21,45
ACT06645,O00089,Demo,R011,2024-08-29,60
ACT06646,O00459,Demo,R008,2023-08-26,30
ACT06647,O00682,Demo,R022,2024-08-01,60
ACT06648,O00719,Demo,R012,2023-06-15,30
ACT06649,O00582,Call,R016,2024-11-27,15
ACT06650,O00217,Email,R012,2023-09-07,15
ACT06651,O00776,Call,R010,2024-09-24,30
ACT06652,O00394,Meeting,R012,2023-08-08,60
ACT06653,O00735,Call,R024,2024-09-20,60
ACT06654,O00664,Meeting,R008,2023-04-17,60
ACT06655,O00222,Demo,R025,2024-03-13,30
ACT06656,O00280,Meeting,R023,2023-06-05,30
ACT06657,O00765,Demo,R017,2024-01-21,45
ACT06658,O00678,Email,R020,2023-06-07,60
ACT06659,O00675,Meeting,R018,2024-04-09,15
ACT06660,O00268,Call,R008,2023-10-08,30
ACT06661,O00128,Meeting,R020,2024-02-04,60
ACT06662,O00035,Meeting,R001,2024-01-10,45
ACT06663,O00573,Call,R016,2023-08-23,45
ACT06664,O00474,Email,R004,2023-05-05,60
ACT06665,O00140,Demo,R001,2024-02-07,30
ACT06666,O00380,Demo,R013,2023-11-06,60
ACT06667,O00214,Meeting,R001,2023-04-15,45
ACT06668,O00679,Demo,R012,2024-05-12,15
ACT06669,O00237,Email,R009,2024-11-08,30
ACT06670,O00487,Call,R024,2024-07-07,60
ACT06671,O00408,Email,R012,2023-11-26,30
ACT06672,O00619,Call,R011,2023-01-25,30
ACT06673,O00399,Call,R001,2023-02-19,15
ACT06674,O00114,Call,R003,2023-12-01,60
ACT06675,O00076,Meeting,R003,2024-08-22,60
ACT06676,O00198,Demo,R009,2024-09-30,15
ACT06677,O00143,Call,R008,2023-01-02,15
ACT06678,O00689,Email,R021,2023-07-17,45
ACT06679,O00682,Meeting,R019,2024-10-01,15
ACT06680,O00783,Meeting,R016,2023-05-11,30
ACT06681,O00691,Email,R003,2023-03-04,45
ACT06682,O00682,Demo,R017,2023-05-08,60
ACT06683,O00693,Meeting,R021,2023-09-08,60
ACT06684,O00372,Demo,R024,2024-03-05,15
ACT06685,O00621,Email,R005,2023-03-15,30
ACT06686,O00144,Call,R014,2023-08-07,15
ACT06687,O00539,Meeting,R010,2023-05-05,60
ACT06688,O00394,Call,R021,2024-10-06,30
ACT06689,O00030,Email,R007,2024-02-28,45
ACT06690,O00783,Call,R023,2024-10-04,60
ACT06691,O00623,Email,R014,2024-06-02,30
ACT06692,O00325,Call,R014,2024-04-18,60
ACT06693,O00281,Call,R008,2023-05-31,30
ACT06694,O00592,Call,R023,2024-08-08,30
ACT06695,O00675,Email,R011,2023-05-24,30
ACT06696,O00651,Meeting,R015,2023-04-15,30
ACT06697,O00390,Email,R015,2024-08-20,45
ACT06698,O00620,Demo,R006,2023-07-10,45
ACT06699,O00190,Meeting,R025,2023-09-21,45
ACT06700,O00309,Demo,R025,2023-09-12,60
ACT06701,O00786,Meeting,R017,2023-04-26,15
ACT06702,O00077,Demo,R008,2023-08-15,15
ACT06703,O00437,Demo,R001,2024-09-11,15
ACT06704,O00329,Meeting,R016,2023-03-29,45
ACT06705,O00325,Demo,R020,2024-11-22,15
ACT06706,O00790,Meeting,R023,2023-06-20,60
ACT06707,O00544,Meeting,R020,2023-02-23,30
ACT06708,O00365,Call,R023,2023-06-05,15
ACT06709,O00731,Demo,R013,2023-08-30,60
ACT06710,O00173,Call,R014,2023-07-02,60
ACT06711,O00405,Call,R007,2023-05-30,30
ACT06712,O00332,Demo,R003,2024-07-02,15
ACT06713,O00180,Demo,R012,2024-11-04,60
ACT06714,O00480,Email,R024,2024-04-11,30
ACT06715,O00617,Demo,R016,2024-08-15,45
ACT06716,O00782,Demo,R003,2024-07-31,30
ACT06717,O00261,Meeting,R009,2024-11-29,15
ACT06718,O00076,Call,R016,2024-11-22,30
ACT06719,O00401,Meeting,R001,2023-08-12,60
ACT06720,O00152,Demo,R013,2024-10-30,60
ACT06721,O00442,Call,R004,2023-06-14,45
ACT06722,O00569,Demo,R024,2023-06-14,30
ACT06723,O00213,Call,R001,2024-07-10,15
ACT06724,O00371,Meeting,R008,2023-02-02,30
ACT06725,O00592,Email,R021,2023-09-16,30
ACT06726,O00524,Meeting,R008,2023-06-25,15
ACT06727,O00041,Meeting,R022,2024-06-18,30
ACT06728,O00086,Email,R021,2024-03-27,30
ACT06729,O00734,Meeting,R012,2023-10-25,45
ACT06730,O00153,Email,R001,2024-04-28,30
ACT06731,O00007,Call,R020,2024-04-04,15
ACT06732,O00564,Demo,R005,2024-07-11,60
ACT06733,O00260,Call,R014,2024-11-29,30
ACT06734,O00502,Meeting,R025,2023-08-03,60
ACT06735,O00335,Call,R006,2024-10-01,45
ACT06736,O00362,Demo,R003,2024-12-01,15
ACT06737,O00019,Demo,R003,2023-02-03,15
ACT06738,O00634,Demo,R023,2024-07-04,45
ACT06739,O00728,Email,R005,2024-03-15,30
ACT06740,O00213,Call,R001,2023-08-03,60
ACT06741,O00011,Meeting,R005,2023-05-13,30
ACT06742,O00330,Call,R005,2024-10-31,30
ACT06743,O00003,Email,R022,2023-10-06,30
ACT06744,O00656,Demo,R007,2024-04-12,45
ACT06745,O00210,Call,R014,2024-08-09,30
ACT06746,O00574,Call,R020,2023-04-25,60
ACT06747,O00727,Meeting,R008,2023-05-07,60
ACT06748,O00437,Meeting,R018,2024-04-27,45
ACT06749,O00010,Email,R007,2023-01-02,45
ACT06750,O00383,Demo,R009,2023-03-07,15
ACT06751,O00399,Call,R014,2024-02-05,45
ACT06752,O00595,Meeting,R001,2023-02-01,45
ACT06753,O00298,Demo,R018,2023-01-29,15
ACT06754,O00338,Call,R016,2024-02-21,45
ACT06755,O00147,Meeting,R023,2023-06-24,15
ACT06756,O00601,Email,R010,2023-04-09,15
ACT06757,O00368,Call,R011,2023-01-19,60
ACT06758,O00631,Meeting,R004,2023-07-19,15
ACT06759,O00338,Email,R023,2023-12-06,45
ACT06760,O00164,Email,R023,2023-06-16,30
ACT06761,O00677,Call,R011,2024-05-30,30
ACT06762,O00467,Meeting,R021,2023-11-08,30
ACT06763,O00359,Demo,R024,2023-02-28,45
ACT06764,O00509,Meeting,R006,2023-12-15,30
ACT06765,O00611,Demo,R002,2023-04-20,15
ACT06766,O00119,Demo,R025,2023-06-12,45
ACT06767,O00328,Meeting,R006,2024-04-19,60
ACT06768,O00722,Email,R013,2023-02-11,30
ACT06769,O00085,Meeting,R009,2024-06-28,15
ACT06770,O00244,Call,R009,2024-01-03,15
ACT06771,O00724,Meeting,R004,2024-07-10,60
ACT06772,O00070,Demo,R005,2023-07-02,30
ACT06773,O00377,Demo,R023,2023-10-30,45
ACT06774,O00611,Email,R002,2023-11-30,45
ACT06775,O00578,Meeting,R015,2023-11-25,60
ACT06776,O00508,Call,R004,2024-11-27,30
ACT06777,O00460,Email,R001,2024-12-26,45
ACT06778,O00777,Demo,R015,2024-02-26,30
ACT06779,O00453,Demo,R011,2024-11-30,15
ACT06780,O00090,Meeting,R001,2024-07-16,45
ACT06781,O00544,Meeting,R002,2023-04-22,45
ACT06782,O00676,Email,R006,2023-04-30,30
ACT06783,O00207,Meeting,R023,2024-06-18,60
ACT06784,O00063,Call,R017,2023-07-20,45
ACT06785,O00470,Meeting,R022,2023-03-14,30
ACT06786,O00688,Email,R001,2024-12-04,60
ACT06787,O00288,Meeting,R004,2023-04-30,30
ACT06788,O00749,Meeting,R019,2024-08-31,30
ACT06789,O00478,Call,R021,2023-12-03,60
ACT06790,O00050,Email,R007,2024-06-17,60
ACT06791,O00767,Demo,R005,2024-06-09,45
ACT06792,O00752,Meeting,R017,2024-10-29,15
ACT06793,O00560,Demo,R025,2023-08-29,60
ACT06794,O00406,Email,R002,2024-12-29,15
ACT06795,O00661,Call,R016,2023-08-31,60
ACT06796,O00602,Demo,R020,2024-08-19,45
ACT06797,O00284,Demo,R015,2024-12-01,45
ACT06798,O00318,Dem0,R004,2023-02-14,60
ACT06799,O00413,Email,R024,2024-03-12,30
ACT06800,O00395,Demo,R010,2024-10-31,30
ACT06801,O00305,Meeting,R012,2024-08-04,15
ACT06802,O00706,Meeting,R001,2023-09-23,30
ACT06803,O00350,Email,R020,2024-06-12,45
ACT06804,O00642,Call,R015,2024-09-12,60
ACT06805,O00373,Demo,R015,2024-06-03,30
ACT06806,O00689,Meeting,R011,2024-03-02,15
ACT06807,O00388,Meeting,R017,2023-11-13,30
ACT06808,O00314,Call,R016,2024-12-11,30
ACT06809,O00059,Meeting,R021,2024-11-17,15
ACT06810,O00704,Meeting,R015,2024-02-02,15
ACT06811,O00703,Email,R011,2024-11-04,15
ACT06812,O00658,Call,R016,2024-06-04,30
ACT06813,O00398,Email,R005,2023-07-15,30
ACT06814,O00733,Demo,R010,2023-01-14,30
ACT06815,O00194,Meeting,R019,2024-08-24,45
ACT06816,O00134,Demo,R022,2023-02-14,30
ACT06817,O00230,Call,R025,2023-05-22,60
ACT06818,O00323,Email,R006,2024-04-14,30
ACT06819,O00322,Demo,R004,2023-10-19,60
ACT06820,O00160,Demo,R020,2024-12-07,15
ACT06821,O00193,Email,R005,2023-09-09,45
ACT06822,O00494,Meeting,R003,2023-10-27,60
ACT06823,O00628,Demo,R002,2024-08-22,30
ACT06824,O00728,Demo,R011,2024-01-12,45
ACT06825,O00712,Meeting,R002,2023-06-02,15
ACT06826,O00042,Meeting,R004,2024-04-26,45
ACT06827,O00076,Email,R014,2023-11-13,45
ACT06828,O00370,Demo,R016,2024-02-06,15
ACT06829,O00785,Email,R004,2024-07-18,30
ACT06830,O00679,Call,R021,2023-06-01,60
ACT06831,O00694,Call,R014,2023-11-29,15
ACT06832,O00449,Meeting,R004,2023-06-07,30
ACT06833,O00154,Email,R021,2024-12-28,15
ACT06834,O00374,Meeting,R010,2023-10-18,60
ACT06835,O00571,Demo,R008,2024-11-18,15
ACT06836,O00263,Demo,R012,2023-11-28,45
ACT06837,O00595,Demo,R002,2023-05-10,60
ACT06838,O00218,Demo,R014,2023-01-07,60
ACT06839,O00511,Meeting,R025,2024-07-05,45
ACT06840,O00222,Email,R021,2023-05-21,60
ACT06841,O00420,Email,R019,2024-09-07,15
ACT06842,O00270,Meeting,R002,2023-01-30,30
ACT06843,O00711,Email,R013,2024-08-02,60
ACT06844,O00739,Email,R014,2024-07-30,15
ACT06845,O00189,Email,R005,2023-03-05,60
ACT06846,O00384,Demo,R022,2023-01-24,60
ACT06847,O00107,Meeting,R025,2024-09-12,15
ACT06848,O00443,Meeting,R001,2023-03-10,45
ACT06849,O00695,Call,R006,2023-02-09,15
ACT06850,O00213,Email,R009,2023-11-13,15
ACT06851,O00469,Meeting,R020,2024-05-02,30
ACT06852,O00118,Meeting,R006,2023-03-17,30
ACT06853,O00703,Email,R025,2024-12-03,30
ACT06854,O00603,Call,R024,2024-09-02,30
ACT06855,O00592,Meeting,R021,2024-09-16,30
ACT06856,O00116,Call,R011,2023-08-18,15
ACT06857,O00492,Call,R006,2023-06-27,60
ACT06858,O00044,Call,R018,2023-05-09,30
ACT06859,O00524,Email,R021,2024-04-19,60
ACT06860,O00767,Demo,R006,2024-04-09,15
ACT06861,O00324,Demo,R020,2024-07-27,45
ACT06862,O00503,Meeting,R006,2024-07-14,30
ACT06863,O00064,Meeting,R007,2023-06-04,30
ACT06864,O00710,Call,R003,2023-06-21,60
ACT06865,O00591,Call,R010,2023-09-22,60
ACT06866,O00721,Meeting,R012,2024-05-30,45
ACT06867,O00141,Demo,R016,2024-02-23,15
ACT06868,O00582,Meeting,R023,2023-01-20,60
ACT06869,O00272,Meeting,R005,2024-12-12,45
ACT06870,O00351,Email,R012,2024-04-17,30
ACT06871,O00464,Meeting,R023,2023-09-14,60
ACT06872,O00507,Demo,R001,2024-03-28,15
ACT06873,O00714,Demo,R014,2023-11-22,60
ACT06874,O00480,Meeting,R025,2023-02-24,60
ACT06875,O00089,E-Mail,R020,2024-06-10,60
ACT06876,O00157,Demo,R005,2024-02-13,15
ACT06877,O00614,Email,R017,2023-05-31,60
ACT06878,O00704,Call,R023,2024-10-21,60
ACT06879,O00264,Call,R015,2023-01-28,15
